date,equity,cash,positions
2015-08-04,1139818.834159851,1176.5029401779175,5
2015-08-05,1147593.936138153,1176.5029401779175,5
2015-08-06,1116035.5719604492,1064.1026411056519,5
2015-08-07,1110590.7940511703,1064.1026411056519,5
2015-08-10,1118166.1314058304,124.60679244995117,5
2015-08-11,1115345.340013504,3178.599864959717,5
2015-08-12,1115298.4659013748,3.037508964538574,5
2015-08-13,1115343.2549829483,3.037508964538574,5
2015-08-14,1127401.2848539352,3.037508964538574,5
2015-08-17,1139620.4017763138,3.037508964538574,5
2015-08-18,1142624.9555501938,3.037508964538574,5
2015-08-19,1135754.9716558456,3.037508964538574,5
2015-08-20,1104877.7811937332,436747.3965482712,3
2015-08-21,1087275.6364545822,1087275.6364545822,0
2015-08-24,1087275.6364545822,1087275.6364545822,0
2015-08-25,1087275.6364545822,1087275.6364545822,0
2015-08-26,1087275.6364545822,1087275.6364545822,0
2015-08-27,1087275.6364545822,1087275.6364545822,0
2015-08-28,1087275.6364545822,869826.4553060532,1
2015-08-31,1091930.5537405014,651483.8511190414,2
2015-09-01,1077209.0944242477,651483.8511190414,2
2015-09-02,1086198.5844068527,651483.8511190414,2
2015-09-03,1090251.6069746017,651483.8511190414,2
2015-09-04,1087291.5100011826,651483.8511190414,2
2015-09-08,1095193.0114622116,432484.9961576462,3
2015-09-09,1086737.6674985886,645040.7176923752,2
2015-09-10,1088013.9721403122,209844.93005275726,4
2015-09-11,1086992.1342496872,136.2018117904663,5
2015-09-14,1094119.5146837234,22.109225273132324,5
2015-09-15,1100652.2932481766,22.109225273132324,5
2015-09-16,1106510.9684095383,22.109225273132324,5
2015-09-17,1100431.9283771515,22.109225273132324,5
2015-09-18,1084375.2817163467,217237.02056217194,4
2015-09-21,1092985.2157526016,175.02056217193604,5
2015-09-22,1078044.5589227676,175.02056217193604,5
2015-09-23,1079249.7472391129,6.604048728942871,5
2015-09-24,1074794.5827360153,206388.47587490082,4
2015-09-25,1074731.6686916351,24.24815273284912,5
2015-09-28,1052330.680718422,405643.4130792618,3
2015-09-29,1053631.0469408035,405643.4130792618,3
2015-09-30,1056826.0929002762,21.67393970489502,5
2015-10-01,1059231.233765602,21.67393970489502,5
2015-10-02,1065196.8168039322,21.67393970489502,5
2015-10-05,1075091.4520082474,21.67393970489502,5
2015-10-06,1062122.7404737473,10.934220314025879,5
2015-10-07,1069170.8185892105,10.934220314025879,5
2015-10-08,1077752.375418663,10.934220314025879,5
2015-10-09,1070398.546040535,10.934220314025879,5
2015-10-12,1082164.4414987564,10.934220314025879,5
2015-10-13,1078905.2325353622,7.33889102935791,5
2015-10-14,1070246.9238786697,12890.284684181213,5
2015-10-15,1079790.1841669083,12890.284684181213,5
2015-10-16,1083570.7912111282,12890.284684181213,5
2015-10-19,1101433.823832512,12890.284684181213,5
2015-10-20,1076514.3030290604,2.645575523376465,5
2015-10-21,1059547.4710493088,4.628565788269043,5
2015-10-22,1058246.786532402,26.900004386901855,5
2015-10-23,1064358.0756254196,13.361556053161621,5
2015-10-26,1064213.5535039902,64.67977809906006,5
2015-10-27,1063709.1167325974,64.67977809906006,5
2015-10-28,1059838.1652441025,9.576197624206543,5
2015-10-29,1057295.3027906418,5281.789614677429,5
2015-10-30,1056695.4300336838,3781.3895597457886,5
2015-11-02,1069093.1346120834,3781.3895597457886,5
2015-11-03,1062182.4656209946,3781.3895597457886,5
2015-11-04,1062646.094786644,3781.3895597457886,5
2015-11-05,1063706.224978447,1769.432650566101,5
2015-11-06,1061314.54134655,543.1134195327759,5
2015-11-09,1047948.695057869,208445.10467624664,4
2015-11-10,1047004.8933076859,9.125380516052246,5
2015-11-11,1050337.75968647,9.125380516052246,5
2015-11-12,1029632.5687685013,31.618374824523926,5
2015-11-13,1016642.8405389786,420124.00117588043,3
2015-11-16,1021105.7358484268,215953.48598957062,4
2015-11-17,1021578.0664300919,11667.139729499817,5
2015-11-18,1040207.0556001663,11667.139729499817,5
2015-11-19,1049171.784813881,5101.102234840393,5
2015-11-20,1061116.6904726028,5101.102234840393,5
2015-11-23,1052192.0464639664,5101.102234840393,5
2015-11-24,1044801.1059923172,9.577103614807129,5
2015-11-25,1043339.8670625687,73.34838199615479,5
2015-11-27,1049320.9226312637,73.34838199615479,5
2015-11-30,1051022.3532152176,73.34838199615479,5
2015-12-01,1059127.3216753006,73.34838199615479,5
2015-12-02,1045741.9120035172,421888.86580753326,3
2015-12-03,1044394.6243982315,4142.71217250824,5
2015-12-04,1065571.6072263718,4142.71217250824,5
2015-12-07,1065243.1891031265,4142.71217250824,5
2015-12-08,1066727.3835954666,4142.71217250824,5
2015-12-09,1050622.2749586105,3277.1803407669067,5
2015-12-10,1047722.5869951248,420946.6038122177,3
2015-12-11,1030414.0056638718,628214.263007164,2
2015-12-14,1026254.6222028732,410210.36171245575,3
2015-12-15,1027073.7350664139,410210.36171245575,3
2015-12-16,1033154.043917656,203606.09275341034,4
2015-12-17,1023063.8246202469,406896.28952503204,3
2015-12-18,1020668.5798692703,405259.06021595,3
2015-12-21,1023787.4654741287,34.65467548370361,5
2015-12-22,1027539.6818628311,34.65467548370361,5
2015-12-23,1032926.4851236343,34.65467548370361,5
2015-12-24,1030665.3175134659,2.249100685119629,5
2015-12-28,1030275.5810136795,2.249100685119629,5
2015-12-29,1037408.9011240005,2.249100685119629,5
2015-12-30,1029774.6182909012,2.249100685119629,5
2015-12-31,1017188.4109621048,194431.5657930374,4
2016-01-04,1016955.457695961,38.76366901397705,5
2016-01-05,1020356.9133348465,300.08704662323,5
2016-01-06,1000628.6331071854,191988.19823932648,4
2016-01-07,988756.7886781693,402128.6906671524,3
2016-01-08,991675.066732645,786452.1083917618,1
2016-01-11,985365.6247911453,786452.1083917618,1
2016-01-12,973825.988858223,973825.988858223,0
2016-01-13,973825.988858223,973825.988858223,0
2016-01-14,973825.988858223,973825.988858223,0
2016-01-15,973825.988858223,973825.988858223,0
2016-01-19,973825.988858223,973825.988858223,0
2016-01-20,973825.988858223,973825.988858223,0
2016-01-21,973825.988858223,973825.988858223,0
2016-01-22,973825.988858223,973825.988858223,0
2016-01-25,973825.988858223,973825.988858223,0
2016-01-26,973825.988858223,205.97682666778564,5
2016-01-27,965047.2897233963,205.97682666778564,5
2016-01-28,960596.0990495682,33.63177967071533,5
2016-01-29,958504.6295404434,58.89672565460205,5
2016-02-01,956630.6689271927,58.89672565460205,5
2016-02-02,957354.5654230118,35.76212787628174,5
2016-02-03,959276.3279352188,35.76212787628174,5
2016-02-04,956940.1732339859,35.76212787628174,5
2016-02-05,944811.6248788834,35.76212787628174,5
2016-02-08,941475.1037950516,3.122239112854004,5
2016-02-09,953174.5615739822,3.122239112854004,5
2016-02-10,949777.482167244,3.122239112854004,5
2016-02-11,938359.6171483994,12.63179874420166,5
2016-02-12,943849.708949089,9561.336567878723,5
2016-02-16,969487.6092729568,9561.336567878723,5
2016-02-17,973587.1416940689,9561.336567878723,5
2016-02-18,974858.741024971,9561.336567878723,5
2016-02-19,975601.0036249161,6.310044288635254,5
2016-02-22,980320.0759935379,6.310044288635254,5
2016-02-23,975963.4035310745,6.310044288635254,5
2016-02-24,976831.7282323837,6.310044288635254,5
2016-02-25,988305.1742429733,6.310044288635254,5
2016-02-26,986933.7759504318,7.991469383239746,5
2016-02-29,1003738.797044754,7.991469383239746,5
2016-03-01,1010951.4232521057,13623.982069969177,5
2016-03-02,1014993.526394844,13623.982069969177,5
2016-03-03,1010172.2885532379,11.759505271911621,5
2016-03-04,1019511.5705318451,11.759505271911621,5
2016-03-07,1029979.8559494019,11.759505271911621,5
2016-03-08,1016351.4081878662,11.759505271911621,5
2016-03-09,1022149.445687294,11.759505271911621,5
2016-03-10,1017729.9860696793,11.759505271911621,5
2016-03-11,1037570.5458641052,11.759505271911621,5
2016-03-14,1036916.6439552307,11.759505271911621,5
2016-03-15,1025303.0434217453,19.51831340789795,5
2016-03-16,1035904.9483470917,19.51831340789795,5
2016-03-17,1056705.8768043518,19.51831340789795,5
2016-03-18,1064472.3179473877,19.51831340789795,5
2016-03-21,1069565.5743179321,19.51831340789795,5
2016-03-22,1059834.9308719635,19.51831340789795,5
2016-03-23,1050643.7334070206,5186.570197105408,5
2016-03-24,1050691.9650325775,2335.6414403915405,5
2016-03-28,1059369.0719451904,30.83714199066162,5
2016-03-29,1070057.2070770264,30.83714199066162,5
2016-03-30,1069700.690284729,14652.102062225342,5
2016-03-31,1070401.1183242798,14652.102062225342,5
2016-04-01,1073936.8547706604,14652.102062225342,5
2016-04-04,1061846.4792060852,10442.399055480957,5
2016-04-05,1051487.3541259766,12337.4976272583,5
2016-04-06,1063564.1771888733,12337.4976272583,5
2016-04-07,1048155.9638900757,11748.618412017822,5
2016-04-08,1051336.4827079773,11748.618412017822,5
2016-04-11,1046699.5063724518,0.4950542449951172,5
2016-04-12,1048204.5546283722,0.4950542449951172,5
2016-04-13,1036167.1871089935,0.4950542449951172,5
2016-04-14,1024036.8986873627,14.669755935668945,5
2016-04-15,1023754.8455066681,14.669755935668945,5
2016-04-18,1030354.1161785126,14.669755935668945,5
2016-04-19,1031794.0715312958,11.898094177246094,5
2016-04-20,1036287.6498603821,11.898094177246094,5
2016-04-21,1038557.3903617859,5191.91347694397,5
2016-04-22,1035183.93916893,5191.91347694397,5
2016-04-25,1029139.8562641144,3387.880132675171,5
2016-04-26,1036045.3360443115,3387.880132675171,5
2016-04-27,1036603.6850299835,3387.880132675171,5
2016-04-28,1018371.0673828125,13454.25693321228,5
2016-04-29,1023903.4426603317,13454.25693321228,5
2016-05-02,1023000.323182106,13454.25693321228,5
2016-05-03,1011810.8927536011,393496.3647079468,3
2016-05-04,994394.0636062622,196464.86595535278,4
2016-05-05,990253.7723426819,192590.53188323975,4
2016-05-06,995545.3455753326,6.356311798095703,5
2016-05-09,999759.5400924683,79.63360595703125,5
2016-05-10,1010465.8312950134,79.63360595703125,5
2016-05-11,992861.9790458679,5.78636360168457,5
2016-05-12,989471.8198337555,5.78636360168457,5
2016-05-13,982203.8754291534,14.522226333618164,5
2016-05-16,990334.7685108185,14.522226333618164,5
2016-05-17,979131.4691705704,15.696158409118652,5
2016-05-18,968684.6914434433,14.96117877960205,5
2016-05-19,965020.0419168472,12728.643260002136,5
2016-05-20,971987.5735273361,12728.643260002136,5
2016-05-23,969777.6798696518,12728.643260002136,5
2016-05-24,982896.2364416122,8090.335085868835,5
2016-05-25,992036.4857263565,8090.335085868835,5
2016-05-26,989031.5319242477,8090.335085868835,5
2016-05-27,992628.9294157028,8090.335085868835,5
2016-05-31,995473.6117525101,8090.335085868835,5
2016-06-01,995355.7668447495,2972.401243209839,5
2016-06-02,998127.5934801102,2972.401243209839,5
2016-06-03,988564.6136274338,83.98084449768066,5
2016-06-06,1005163.8872766495,83.98084449768066,5
2016-06-07,1018261.341381073,83.98084449768066,5
2016-06-08,1019001.2042713165,83.98084449768066,5
2016-06-09,1011817.392206192,23.146902084350586,5
2016-06-10,993337.1867208481,194609.05612754822,4
2016-06-13,991919.1185855865,792249.2677440643,1
2016-06-14,987717.6669025421,592711.594039917,2
2016-06-15,986623.2602653503,592711.594039917,2
2016-06-16,984607.4219455719,198922.44008469582,4
2016-06-17,986414.0772428513,0.011347770690917969,5
2016-06-20,992090.7208023071,20.45748805999756,5
2016-06-21,1006834.3687953949,20.45748805999756,5
2016-06-22,987820.8207359314,20.45748805999756,5
2016-06-23,1005875.4860811234,20.45748805999756,5
2016-06-24,957403.6987628937,748939.4762268066,1
2016-06-27,953232.2735824585,748939.4762268066,1
2016-06-28,958964.6286907196,557146.7225899696,2
2016-06-29,957997.71707201,557146.7225899696,2
2016-06-30,962896.5916481018,4.528475284576416,5
2016-07-01,967607.825448513,4.528475284576416,5
2016-07-05,953910.0939469337,16.596941471099854,5
2016-07-06,950932.9160637856,16.596941471099854,5
2016-07-07,949582.0093121529,20587.8825879097,5
2016-07-08,970247.677341938,20587.8825879097,5
2016-07-11,973440.7702374458,20587.8825879097,5
2016-07-12,970146.3148999214,20587.8825879097,5
2016-07-13,970029.1016201973,20587.8825879097,5
2016-07-14,977230.3513760567,11655.938313007355,5
2016-07-15,965292.1752667427,11655.938313007355,5
2016-07-18,967355.6856503487,11.858181476593018,5
2016-07-19,967821.1939311028,11.858181476593018,5
2016-07-20,974172.2433075905,11.858181476593018,5
2016-07-21,992233.1004319191,11.858181476593018,5
2016-07-22,1005222.6409287453,11.858181476593018,5
2016-07-25,1008562.7323470116,11.858181476593018,5
2016-07-26,1020747.0314297676,11.858181476593018,5
2016-07-27,1022729.3220553398,11.858181476593018,5
2016-07-28,1021699.8298983574,11.858181476593018,5
2016-07-29,1026863.9351201057,11.858181476593018,5
2016-08-01,1022673.1562066078,0.510551929473877,5
2016-08-02,1012345.6311678886,0.510551929473877,5
2016-08-03,1016835.5199189186,11744.95938539505,5
2016-08-04,1031807.014986515,11744.95938539505,5
2016-08-05,1037280.186560154,3692.431601047516,5
2016-08-08,1038670.3672375679,3692.431601047516,5
2016-08-09,1042912.7187085152,3692.431601047516,5
2016-08-10,1037896.3019948006,2.546766757965088,5
2016-08-11,1045156.0953946114,2.546766757965088,5
2016-08-12,1050612.5668625832,21353.14946603775,5
2016-08-15,1060113.0272240639,15033.207090854645,5
2016-08-16,1061141.3616452217,15033.207090854645,5
2016-08-17,1047682.2573113441,16997.150200366974,5
2016-08-18,1093029.6295819283,16997.150200366974,5
2016-08-19,1101372.8570332527,16997.150200366974,5
2016-08-22,1096849.3013939857,16997.150200366974,5
2016-08-23,1104553.412548542,6590.231094837189,5
2016-08-24,1094684.8739266396,214881.91574144363,4
2016-08-25,1100187.3195576668,10.751274585723877,5
2016-08-26,1099222.1201500893,10.751274585723877,5
2016-08-29,1101627.5442757607,21.82287073135376,5
2016-08-30,1098393.3277287483,10.60361623764038,5
2016-08-31,1070384.22244215,194548.4506816864,4
2016-09-01,1072741.4458332062,194548.4506816864,4
2016-09-02,1075007.8739671707,4.215404510498047,5
2016-09-06,1081784.4873161316,4.215404510498047,5
2016-09-07,1092902.1176457405,4.215404510498047,5
2016-09-08,1086263.824010849,4.215404510498047,5
2016-09-09,1059851.9837050438,436430.363717556,3
2016-09-12,1069953.4270949364,8487.097852230072,5
2016-09-13,1051177.3729071617,5771.211522579193,5
2016-09-14,1067697.177602291,17.236106395721436,5
2016-09-15,1081315.0048594475,17.236106395721436,5
2016-09-16,1083445.175878048,17.236106395721436,5
2016-09-19,1078533.8955187798,5.2384467124938965,5
2016-09-20,1074248.4183516502,1.8690972328186035,5
2016-09-21,1067212.9567186832,28.83254861831665,5
2016-09-22,1079044.5326440334,28.83254861831665,5
2016-09-23,1065577.3879637718,4.940006732940674,5
2016-09-26,1058892.9854502678,28.85992670059204,5
2016-09-27,1071842.3966240883,28.85992670059204,5
2016-09-28,1077819.4341874123,28.85992670059204,5
2016-09-29,1070434.8335404396,28.85992670059204,5
2016-09-30,1080123.6757349968,1.5490431785583496,5
2016-10-03,1071211.1319231987,1.5490431785583496,5
2016-10-04,1075717.1078619957,1.5490431785583496,5
2016-10-05,1091802.1543860435,5.762465953826904,5
2016-10-06,1111614.6674609184,47.670913219451904,5
2016-10-07,1096813.0707116127,59.51203107833862,5
2016-10-10,1100343.099659443,40.02044725418091,5
2016-10-11,1065430.2680630684,447185.0124707222,3
2016-10-12,1057462.6006321907,432930.628010273,3
2016-10-13,1054070.2508091927,11311.424597740173,5
2016-10-14,1051913.089353323,191868.24565792084,4
2016-10-17,1048449.5304760933,189880.7316350937,4
2016-10-18,1053235.4137358665,189880.7316350937,4
2016-10-19,1049900.4344148636,29.55288028717041,5
2016-10-20,1047205.2033290863,29.55288028717041,5
2016-10-21,1058224.3939905167,29.55288028717041,5
2016-10-24,1056019.5155324936,29.44328022003174,5
2016-10-25,1048782.4921302795,26997.542790412903,5
2016-10-26,1030093.5280818939,4.781742334365845,5
2016-10-27,1024714.0943746567,4.781742334365845,5
2016-10-28,1022972.1629765034,4.781742334365845,5
2016-10-31,1025424.9680976868,4.781742334365845,5
2016-11-01,1016790.9275743961,105.28265357017517,5
2016-11-02,1000268.9517300129,194856.15289139748,4
2016-11-03,999346.6508152485,6.310728311538696,5
2016-11-04,1006453.5423977375,9070.466666460037,5
2016-11-07,1022433.3341457844,9070.466666460037,5
2016-11-08,1034896.1876862049,9070.466666460037,5
2016-11-09,1053162.4154675007,9070.466666460037,5
2016-11-10,1057214.6320106983,15.280677080154419,5
2016-11-11,1053010.0295975208,37.777209520339966,5
2016-11-14,1056858.3688995838,37.777209520339966,5
2016-11-15,1057670.509333849,37.777209520339966,5
2016-11-16,1048993.839280367,0.6179611682891846,5
2016-11-17,1056712.3965466022,0.6179611682891846,5
2016-11-18,1055693.3797409534,0.6179611682891846,5
2016-11-21,1057529.7342178822,0.6179611682891846,5
2016-11-22,1055481.565728426,15.069741487503052,5
2016-11-23,1060399.480365038,15.069741487503052,5
2016-11-25,1066922.3997719288,15.069741487503052,5
2016-11-28,1053236.6108124256,15.069741487503052,5
2016-11-29,1053136.0756599903,10.336093187332153,5
2016-11-30,1047086.4739296436,10.336093187332153,5
2016-12-01,1042060.4745075703,22.46167492866516,5
2016-12-02,1033579.861771822,27674.27829670906,5
2016-12-05,1049465.1342499256,23427.695905923843,5
2016-12-06,1050944.313365221,28681.341760873795,5
2016-12-07,1067952.7964289188,28681.341760873795,5
2016-12-08,1075439.4097197056,28681.341760873795,5
2016-12-09,1069221.4943430424,28681.341760873795,5
2016-12-12,1060795.337707758,24351.735653162003,5
2016-12-13,1070332.0465929508,44.23263192176819,5
2016-12-14,1056207.5544588566,16.227169275283813,5
2016-12-15,1065313.5134432316,16.227169275283813,5
2016-12-16,1062658.423908472,9.566616296768188,5
2016-12-19,1059861.1099665165,2.778395891189575,5
2016-12-20,1066044.482171297,88.41590428352356,5
2016-12-21,1063521.3239834309,88.41590428352356,5
2016-12-22,1055074.16924119,88.41590428352356,5
2016-12-23,1061271.1357138157,88.41590428352356,5
2016-12-27,1065975.9559185505,88.41590428352356,5
2016-12-28,1048173.9930765629,203606.5212852955,4
2016-12-29,1048260.731574297,403455.4368736744,3
2016-12-30,1047569.6689484119,210723.85734295845,4
2017-01-03,1042595.3467590809,413607.2744419575,3
2017-01-04,1054865.416054964,22.841310739517212,5
2017-01-05,1061977.1145670414,22.841310739517212,5
2017-01-06,1064918.0752661228,22.841310739517212,5
2017-01-09,1057281.0600779057,10.037895441055298,5
2017-01-10,1051793.5453760624,10.037895441055298,5
2017-01-11,1057781.2267410755,10.037895441055298,5
2017-01-12,1061155.7425882816,10.037895441055298,5
2017-01-13,1063821.9171545506,10.037895441055298,5
2017-01-17,1058166.4311630726,7.839853525161743,5
2017-01-18,1058011.963331461,2720.3075735569,5
2017-01-19,1060076.376611948,2720.3075735569,5
2017-01-20,1064846.5464556217,4.132436990737915,5
2017-01-23,1062968.5065042973,4.132436990737915,5
2017-01-24,1070985.3404905796,26.178037881851196,5
2017-01-25,1078592.41268754,26.178037881851196,5
2017-01-26,1069863.160652399,26.178037881851196,5
2017-01-27,1068065.2321321964,26.178037881851196,5
2017-01-30,1062340.418956995,3.4346296787261963,5
2017-01-31,1065946.2588922977,5.074768304824829,5
2017-02-01,1059264.821684122,5.074768304824829,5
2017-02-02,1064830.2151186466,5.074768304824829,5
2017-02-03,1079634.8471872807,5.074768304824829,5
2017-02-06,1074970.893533945,12877.380855798721,5
2017-02-07,1078661.734558344,12877.380855798721,5
2017-02-08,1081650.8269731998,6589.1965544223785,5
2017-02-09,1097483.7048208714,6589.1965544223785,5
2017-02-10,1104560.2357485294,6589.1965544223785,5
2017-02-13,1122079.9791185856,6589.1965544223785,5
2017-02-14,1121150.8594095707,6589.1965544223785,5
2017-02-15,1117937.4893667698,6589.1965544223785,5
2017-02-16,1100191.759878397,6589.1965544223785,5
2017-02-17,1103810.1117842197,37.37350678443909,5
2017-02-21,1114358.1470377445,37.37350678443909,5
2017-02-22,1109370.9047091007,242732.46344780922,4
2017-02-23,1101649.9654905796,2939.1644337177277,5
2017-02-24,1104238.5605585575,2939.1644337177277,5
2017-02-27,1109226.218684435,4.330538988113403,5
2017-02-28,1101574.0399458408,4.330538988113403,5
2017-03-01,1143243.8499319553,4.330538988113403,5
2017-03-02,1144262.6993000507,220627.13957715034,4
2017-03-03,1146551.1797134876,21.160992860794067,5
2017-03-06,1131314.9199221134,14.241814851760864,5
2017-03-07,1116734.9762804508,6.135503053665161,5
2017-03-08,1122484.7293503284,6.135503053665161,5
2017-03-09,1115765.147065401,5.25689435005188,5
2017-03-10,1147506.3586761951,5.25689435005188,5
2017-03-13,1159785.2620613575,5.25689435005188,5
2017-03-14,1151490.1425306797,5.25689435005188,5
2017-03-15,1168334.2502224445,5.25689435005188,5
2017-03-16,1161519.186253786,5.25689435005188,5
2017-03-17,1159715.768648386,5.25689435005188,5
2017-03-20,1153316.8986170292,5.25689435005188,5
2017-03-21,1115820.626781702,913461.2483484745,1
2017-03-22,1117703.5602838993,689927.8273451328,2
2017-03-23,1116779.9096682072,894034.1665327549,1
2017-03-24,1119673.8275988102,670136.6665327549,2
2017-03-27,1123096.137876749,670136.6665327549,2
2017-03-28,1128463.050565958,218769.86512589455,4
2017-03-29,1120229.9177248478,2.153238534927368,5
2017-03-30,1117266.055605173,10.13194489479065,5
2017-03-31,1117924.6971476078,10.13194489479065,5
2017-04-03,1115578.420456171,441057.414219141,3
2017-04-04,1114937.0691301823,55.06893563270569,5
2017-04-05,1097079.4645712376,217940.98146653175,4
2017-04-06,1106061.2074205875,5.924111604690552,5
2017-04-07,1111372.5412313938,218620.3149549961,4
2017-04-10,1119666.0265352726,2.610178232192993,5
2017-04-11,1118505.946555376,2.610178232192993,5
2017-04-12,1104355.2195732594,2.610178232192993,5
2017-04-13,1109410.3360989094,214844.62903809547,4
2017-04-17,1112330.6469728947,436314.3894712925,3
2017-04-18,1110997.0019495487,666265.8532164097,2
2017-04-19,1115426.2503721714,666265.8532164097,2
2017-04-20,1118170.424977541,219034.73495316505,4
2017-04-21,1112808.1174051762,438421.0407373905,3
2017-04-24,1110420.9849455357,438421.0407373905,3
2017-04-25,1115189.9413034916,13.782659769058228,5
2017-04-26,1082202.7070925236,83.30221581459045,5
2017-04-27,1074852.0089819431,83.30221581459045,5
2017-04-28,1065556.5639841557,237293.76477646828,4
2017-05-01,1074106.726309061,12.24602723121643,5
2017-05-02,1076966.3476622105,12.24602723121643,5
2017-05-03,1068291.1015741825,12.24602723121643,5
2017-05-04,1071423.3415987492,12.24602723121643,5
2017-05-05,1074487.2642366886,12.24602723121643,5
2017-05-08,1065971.8638880253,214733.74602723122,4
2017-05-09,1068809.4025804996,980.1230795383453,5
2017-05-10,1068191.6140100956,980.1230795383453,5
2017-05-11,1065551.5887796879,198730.99345993996,4
2017-05-12,1066412.8783094883,0.7012689113616943,5
2017-05-15,1080838.2356760502,0.7012689113616943,5
2017-05-16,1084170.5496742725,0.7012689113616943,5
2017-05-17,1037339.8478844166,207243.13576292992,4
2017-05-18,1059739.7747137547,206981.38904166222,4
2017-05-19,1061609.7146413326,9493.454803228378,5
2017-05-22,1087133.5929272175,9493.454803228378,5
2017-05-23,1087997.431290865,9493.454803228378,5
2017-05-24,1098704.4039871693,9493.454803228378,5
2017-05-25,1103440.260680437,9493.454803228378,5
2017-05-26,1098504.1068294048,5019.754211187363,5
2017-05-30,1099290.3264110088,5019.754211187363,5
2017-05-31,1102002.1342504025,5019.754211187363,5
2017-06-01,1107299.1807978153,24.22104239463806,5
2017-06-02,1122137.1959598064,24.22104239463806,5
2017-06-05,1106481.1076834202,24.22104239463806,5
2017-06-06,1107324.478642702,24.22104239463806,5
2017-06-07,1104232.15400815,24.22104239463806,5
2017-06-08,1115182.9465181828,19.09735083580017,5
2017-06-09,1070184.1943161488,428621.4855082035,3
2017-06-12,1064830.7023231983,426243.4867784977,3
2017-06-13,1065437.7581665516,95.92428421974182,5
2017-06-14,1068093.0568640232,95.92428421974182,5
2017-06-15,1061102.8683178425,21.83391308784485,5
2017-06-16,1053294.3657410145,43.32251858711243,5
2017-06-19,1060834.6627380848,43.32251858711243,5
2017-06-20,1057655.951911211,43.32251858711243,5
2017-06-21,1058074.8827507496,40.47078824043274,5
2017-06-22,1069344.2071831226,4.019198656082153,5
2017-06-23,1074139.713849306,4.019198656082153,5
2017-06-26,1063939.4533321857,4.019198656082153,5
2017-06-27,1043666.774630785,618225.0972931385,2
2017-06-28,1044665.9351570606,43.20630955696106,5
2017-06-29,1052180.0508835316,8310.35484623909,5
2017-06-30,1054740.0204956532,419118.84669804573,3
2017-07-03,1049358.1412479877,411347.34236454964,3
2017-07-05,1043274.8561279774,20.036635637283325,5
2017-07-06,1032753.7367737293,20.036635637283325,5
2017-07-07,1029336.2567055225,842.9350655078888,5
2017-07-10,1031272.6310760975,842.9350655078888,5
2017-07-11,1028114.3240253925,842.9350655078888,5
2017-07-12,1025469.4311821461,196186.4166853428,4
2017-07-13,1034953.2175734043,3.6981794834136963,5
2017-07-14,1036981.4896519184,3.6981794834136963,5
2017-07-17,1038290.875522852,3.6981794834136963,5
2017-07-18,1029727.6205408573,0.5494215488433838,5
2017-07-19,1043218.8914568424,0.5494215488433838,5
2017-07-20,1038802.7830498219,99.8110191822052,5
2017-07-21,1039682.1645042896,99.8110191822052,5
2017-07-24,1044234.2988579273,99.8110191822052,5
2017-07-25,1047810.9079582691,99.8110191822052,5
2017-07-26,1051252.1600487232,99.8110191822052,5
2017-07-27,1033579.4936211109,37.64787983894348,5
2017-07-28,1036997.0195000172,18.084738969802856,5
2017-07-31,1037985.9639503956,11.188140153884888,5
2017-08-01,1033776.7249405384,9202.923140764236,5
2017-08-02,1032582.3905365467,9202.923140764236,5
2017-08-03,1018847.8195030689,11309.023375749588,5
2017-08-04,1023592.5383598804,11309.023375749588,5
2017-08-07,1031854.8240959644,11309.023375749588,5
2017-08-08,1058662.7760002613,8.113627672195435,5
2017-08-09,1052548.1318714619,122.82268071174622,5
2017-08-10,1027779.9638626575,200067.56755375862,4
2017-08-11,1033758.9646275043,200067.56755375862,4
2017-08-14,1041573.0434963703,35.69975972175598,5
2017-08-15,1041431.2013046741,11.59340214729309,5
2017-08-16,1045790.867221117,11.59340214729309,5
2017-08-17,1018918.9313805103,390498.8971283436,3
2017-08-18,1020187.2500011921,816149.6028664112,1
2017-08-21,1021583.2503273487,407530.997913599,3
2017-08-22,1031853.1309568882,201180.7750093937,4
2017-08-23,1028879.25639081,13.34503960609436,5
2017-08-24,1026782.5130035877,202932.34952950478,4
2017-08-25,1023729.6776535511,53.14207100868225,5
2017-08-28,1026501.431832552,198184.36881661415,4
2017-08-29,1023502.7997820377,11.618549585342407,5
2017-08-30,1024995.5872776508,4.605936288833618,5
2017-08-31,1025514.7111055851,4.605936288833618,5
2017-09-01,1031272.2756607533,4.605936288833618,5
2017-09-05,1017845.8859169483,402552.77522206306,3
2017-09-06,1021530.7696487904,603880.9027588367,2
2017-09-07,1022586.5233490467,23.602381944656372,5
2017-09-08,1023302.7004263401,23.602381944656372,5
2017-09-11,1043344.1419222355,4941.683573961258,5
2017-09-12,1052163.795871973,4941.683573961258,5
2017-09-13,1051551.9000074863,12.841529130935669,5
2017-09-14,1057181.6745603085,12.841529130935669,5
2017-09-15,1062137.3646395206,12.841529130935669,5
2017-09-18,1074832.929378748,12.841529130935669,5
2017-09-19,1082885.601549387,12.841529130935669,5
2017-09-20,1076832.3200113773,12.841529130935669,5
2017-09-21,1074781.4887530804,15.581171751022339,5
2017-09-22,1087836.4242579937,15.581171751022339,5
2017-09-25,1067828.5098330975,80.9744975566864,5
2017-09-26,1071077.8603847027,1044.8190333843231,5
2017-09-27,1081229.7006480694,1044.8190333843231,5
